,y,x,osmid,highway,geometry
5172093689,1.3813802,103.8804256,5172093689,,POINT (103.8804256 1.3813802)
5172093690,1.3808773,103.8804386,5172093690,,POINT (103.8804386 1.3808773)
247653127,1.3776046,103.8717546,247653127,,POINT (103.8717546 1.3776046)
247653128,1.3772701,103.8755869,247653128,,POINT (103.8755869 1.3772701)
5645951754,1.3834274,103.9033455,5645951754,,POINT (103.9033455 1.3834274)
6073344785,1.3924643,103.8973104,6073344785,,POINT (103.8973104 1.3924643)
377643795,1.388746,103.9022749,377643795,,POINT (103.9022749 1.388746)
6073344787,1.392479,103.8973393,6073344787,,POINT (103.8973393 1.392479)
6073344788,1.3924664,103.8973702,6073344788,,POINT (103.8973702 1.3924664)
6073344789,1.3964832,103.8957472,6073344789,,POINT (103.8957472 1.3964832)
6073344791,1.3959662,103.8955829,6073344791,,POINT (103.8955829 1.3959662)
6073344790,1.3964711,103.8957819,6073344790,,POINT (103.8957819 1.3964711)
6073344795,1.3965439,103.895539,6073344795,,POINT (103.895539 1.3965439)
6073344796,1.3966468,103.895078,6073344796,,POINT (103.895078 1.3966468)
6073344797,1.3964806,103.8955418,6073344797,,POINT (103.8955418 1.3964806)
6073344798,1.3961506,103.8956427,6073344798,,POINT (103.8956427 1.3961506)
6073344799,1.3961592,103.8956178,6073344799,,POINT (103.8956178 1.3961592)
6073344800,1.3962023,103.8956594,6073344800,,POINT (103.8956594 1.3962023)
6073344801,1.3961947,103.8956864,6073344801,,POINT (103.8956864 1.3961947)
6073344802,1.3961714,103.8960472,6073344802,,POINT (103.8960472 1.3961714)
6073344803,1.3962186,103.8960551,6073344803,,POINT (103.8960551 1.3962186)
6073344804,1.396262,103.8960829,6073344804,,POINT (103.8960829 1.396262)
6073344810,1.3926807,103.8960306,6073344810,,POINT (103.8960306 1.3926807)
6073344815,1.3928423,103.8961989,6073344815,,POINT (103.8961989 1.3928423)
5683798832,1.3806542,103.8662159,5683798832,,POINT (103.8662159 1.3806542)
5646836530,1.3953643,103.9260901,5646836530,,POINT (103.9260901 1.3953643)
5646836531,1.3948835,103.926186,5646836531,,POINT (103.926186 1.3948835)
5157970738,1.3638826,103.8746382,5157970738,,POINT (103.8746382 1.3638826)
5157970739,1.3640402,103.8745304,5157970739,,POINT (103.8745304 1.3640402)
5683798837,1.379048,103.8649365,5683798837,,POINT (103.8649365 1.379048)
5683798839,1.3783755,103.8650666,5683798839,,POINT (103.8650666 1.3783755)
5683798836,1.3793509,103.8648668,5683798836,,POINT (103.8648668 1.3793509)
5683798840,1.3817482,103.8649929,5683798840,,POINT (103.8649929 1.3817482)
377643837,1.3888809,103.9019293,377643837,,POINT (103.9019293 1.3888809)
5683798846,1.381287,103.865709,5683798846,,POINT (103.865709 1.381287)
5683798849,1.3809572,103.8647783,5683798849,,POINT (103.8647783 1.3809572)
5683798850,1.3862557,103.8700139,5683798850,,POINT (103.8700139 1.3862557)
368927583,1.3910755,103.9136226,368927583,traffic_signals,POINT (103.9136226 1.3910755)
368927585,1.3919502,103.9125026,368927585,traffic_signals,POINT (103.9125026 1.3919502)
3048530804,1.4050285,103.9071906,3048530804,,POINT (103.9071906 1.4050285)
3048530807,1.4052376,103.9070308,3048530807,,POINT (103.9070308 1.4052376)
5102134143,1.3743333,103.8815083,5102134143,,POINT (103.8815083 1.3743333)
5102134144,1.3743926,103.8813912,5102134144,,POINT (103.8813912 1.3743926)
5102134148,1.3744292,103.8804531,5102134148,,POINT (103.8804531 1.3744292)
5686387591,1.3952338,103.9170944,5686387591,,POINT (103.9170944 1.3952338)
5686387595,1.3951377,103.9169797,5686387595,,POINT (103.9169797 1.3951377)
7193453452,1.394263,103.9102656,7193453452,,POINT (103.9102656 1.394263)
4727923595,1.3840105,103.9001776,4727923595,,POINT (103.9001776 1.3840105)
4727923598,1.3840745,103.8999374,4727923598,,POINT (103.8999374 1.3840745)
5102134159,1.3738211,103.8793535,5102134159,,POINT (103.8793535 1.3738211)
5102134160,1.3738118,103.8787177,5102134160,,POINT (103.8787177 1.3738118)
5102134155,1.3737874,103.8796644,5102134155,,POINT (103.8796644 1.3737874)
380363672,1.372219,103.8825204,380363672,,POINT (103.8825204 1.372219)
5150761907,1.3642915,103.9326791,5150761907,,POINT (103.9326791 1.3642915)
380494822,1.376552,103.8959065,380494822,,POINT (103.8959065 1.376552)
5266957286,1.371112,103.8745727,5266957286,,POINT (103.8745727 1.371112)
1755472885,1.3884595,103.8779888,1755472885,,POINT (103.8779888 1.3884595)
1755472887,1.3883147,103.8797931,1755472887,,POINT (103.8797931 1.3883147)
6294955048,1.3911177,103.8763265,6294955048,,POINT (103.8763265 1.3911177)
6294955049,1.3909408,103.8763932,6294955049,,POINT (103.8763932 1.3909408)
7103996991,1.3899838,103.908977,7103996991,,POINT (103.908977 1.3899838)
7103996992,1.3903377,103.9086795,7103996992,,POINT (103.9086795 1.3903377)
7103996994,1.3899568,103.9089497,7103996994,,POINT (103.9089497 1.3899568)
5917631565,1.3853091,103.8916721,5917631565,,POINT (103.8916721 1.3853091)
6258943058,1.3644958,103.8579836,6258943058,,POINT (103.8579836 1.3644958)
380363865,1.3710263,103.8817592,380363865,,POINT (103.8817592 1.3710263)
3598804094,1.3712211,103.8949938,3598804094,,POINT (103.8949938 1.3712211)
3598804095,1.3711361,103.894906,3598804095,,POINT (103.894906 1.3711361)
6195930240,1.371367,103.8928736,6195930240,,POINT (103.8928736 1.371367)
6195930241,1.3712872,103.8924891,6195930241,,POINT (103.8924891 1.3712872)
6195930242,1.3712132,103.8924897,6195930242,,POINT (103.8924897 1.3712132)
6195930243,1.3712308,103.8924893,6195930243,,POINT (103.8924893 1.3712308)
6195930244,1.3712325,103.8921268,6195930244,crossing,POINT (103.8921268 1.3712325)
6195930245,1.3712282,103.8920104,6195930245,crossing,POINT (103.8920104 1.3712282)
3598804099,1.3712996,103.8947518,3598804099,,POINT (103.8947518 1.3712996)
6195930247,1.3712739,103.8919365,6195930247,crossing,POINT (103.8919365 1.3712739)
6195930248,1.3716281,103.8928722,6195930248,,POINT (103.8928722 1.3716281)
6195930249,1.3714634,103.8928705,6195930249,,POINT (103.8928705 1.3714634)
6195930251,1.3714497,103.8919295,6195930251,,POINT (103.8919295 1.3714497)
3789907104,1.4138822,103.9189201,3789907104,,POINT (103.9189201 1.4138822)
5645788322,1.3888517,103.9098506,5645788322,,POINT (103.9098506 1.3888517)
3789907110,1.4124178,103.918726,3789907110,,POINT (103.918726 1.4124178)
3789907111,1.4085713,103.9225892,3789907111,,POINT (103.9225892 1.4085713)
5645788329,1.3890199,103.9099938,5645788329,,POINT (103.9099938 1.3890199)
5645788331,1.3888827,103.9101317,5645788331,,POINT (103.9101317 1.3888827)
5645788333,1.3887281,103.9100714,5645788333,,POINT (103.9100714 1.3887281)
7168255155,1.3787967,103.9357743,7168255155,,POINT (103.9357743 1.3787967)
5152203978,1.3787427,103.9373576,5152203978,,POINT (103.9373576 1.3787427)
4488193226,1.3671194,103.8589839,4488193226,,POINT (103.8589839 1.3671194)
3789907150,1.4019062,103.9298175,3789907150,,POINT (103.9298175 1.4019062)
4488193230,1.3705261,103.8625441,4488193230,,POINT (103.8625441 1.3705261)
4488193234,1.3709138,103.8637106,4488193234,,POINT (103.8637106 1.3709138)
4488193235,1.3710678,103.8623841,4488193235,,POINT (103.8623841 1.3710678)
4488193238,1.3714277,103.8635615,4488193238,,POINT (103.8635615 1.3714277)
4488193239,1.3715977,103.8622146,4488193239,,POINT (103.8622146 1.3715977)
4488193243,1.3719782,103.8633869,4488193243,,POINT (103.8633869 1.3719782)
4488193244,1.3721107,103.8620504,4488193244,,POINT (103.8620504 1.3721107)
4600849629,1.3848547,103.923822,4600849629,,POINT (103.923822 1.3848547)
4600849630,1.3751446,103.9211777,4600849630,,POINT (103.9211777 1.3751446)
4600849632,1.3733503,103.9263913,4600849632,,POINT (103.9263913 1.3733503)
4488193248,1.3725015,103.8632157,4488193248,,POINT (103.8632157 1.3725015)
4488193249,1.3726309,103.861884,4488193249,,POINT (103.861884 1.3726309)
4488193252,1.3730011,103.863049,4488193252,,POINT (103.863049 1.3730011)
4488193253,1.3732582,103.8616851,4488193253,,POINT (103.8616851 1.3732582)
4600849638,1.3720488,103.9255688,4600849638,,POINT (103.9255688 1.3720488)
4600849639,1.3727184,103.9261809,4600849639,,POINT (103.9261809 1.3727184)
4600849640,1.3732375,103.9263474,4600849640,,POINT (103.9263474 1.3732375)
4600849641,1.3728402,103.9258407,4600849641,,POINT (103.9258407 1.3728402)
5218821351,1.417336,103.9061618,5218821351,,POINT (103.9061618 1.417336)
4600849643,1.3722101,103.927615,4600849643,,POINT (103.927615 1.3722101)
5218821355,1.4173752,103.9057151,5218821355,,POINT (103.9057151 1.4173752)
5218821356,1.417418,103.906307,5218821356,,POINT (103.906307 1.417418)
4488193254,1.3736605,103.86284,4488193254,,POINT (103.86284 1.3736605)
5218821360,1.4170808,103.906349,5218821360,,POINT (103.906349 1.4170808)
4600849649,1.371403,103.9273327,4600849649,,POINT (103.9273327 1.371403)
5218821362,1.4181046,103.906489,5218821362,,POINT (103.906489 1.4181046)
4600849651,1.372263,103.9249699,4600849651,,POINT (103.9249699 1.372263)
4600849652,1.3718076,103.9289617,4600849652,,POINT (103.9289617 1.3718076)
4600849653,1.3722751,103.9291405,4600849653,,POINT (103.9291405 1.3722751)
5218821366,1.4185359,103.9064074,5218821366,,POINT (103.9064074 1.4185359)
5218821367,1.4188455,103.9068078,5218821367,,POINT (103.9068078 1.4188455)
6244033776,1.3955525,103.8907275,6244033776,,POINT (103.8907275 1.3955525)
4600849657,1.3770092,103.9198146,4600849657,,POINT (103.9198146 1.3770092)
6099854585,1.4191402,103.8623382,6099854585,,POINT (103.8623382 1.4191402)
5218821372,1.4184772,103.9066477,5218821372,traffic_signals,POINT (103.9066477 1.4184772)
5218821373,1.4185515,103.9066794,5218821373,traffic_signals,POINT (103.9066794 1.4185515)
4600849662,1.3775419,103.919083,4600849662,,POINT (103.919083 1.3775419)
4600849665,1.3769784,103.9195624,4600849665,,POINT (103.9195624 1.3769784)
4600849666,1.3766193,103.9198471,4600849666,,POINT (103.9198471 1.3766193)
5218821390,1.417205,103.906106,5218821390,,POINT (103.906106 1.417205)
368207126,1.3957119,103.8873835,368207126,,POINT (103.8873835 1.3957119)
368207127,1.3956911,103.8875498,368207127,,POINT (103.8875498 1.3956911)
5189461281,1.3843078,103.8609943,5189461281,,POINT (103.8609943 1.3843078)
1913644329,1.3709752,103.9011126,1913644329,,POINT (103.9011126 1.3709752)
242935081,1.3750522,103.8770978,242935081,traffic_signals,POINT (103.8770978 1.3750522)
1913644332,1.372961,103.9024562,1913644332,,POINT (103.9024562 1.372961)
1841194291,1.3779011,103.9440877,1841194291,,POINT (103.9440877 1.3779011)
268264756,1.3699443,103.8864262,268264756,,POINT (103.8864262 1.3699443)
1841194293,1.3780217,103.9441706,1841194293,,POINT (103.9441706 1.3780217)
1913644347,1.3786988,103.8969403,1913644347,,POINT (103.8969403 1.3786988)
2274878780,1.3996064,103.9053896,2274878780,,POINT (103.9053896 1.3996064)
4600849725,1.3735516,103.9304861,4600849725,,POINT (103.9304861 1.3735516)
4600849726,1.3749662,103.930339,4600849726,,POINT (103.930339 1.3749662)
268264767,1.3681649,103.88547,268264767,,POINT (103.88547 1.3681649)
5928314171,1.3936507,103.8923252,5928314171,,POINT (103.8923252 1.3936507)
5928314177,1.393715,103.8923519,5928314177,,POINT (103.8923519 1.393715)
5928314174,1.3935336,103.8922826,5928314174,,POINT (103.8922826 1.3935336)
5928314173,1.3935672,103.8921992,5928314173,,POINT (103.8921992 1.3935672)
5189461314,1.3834715,103.8602866,5189461314,,POINT (103.8602866 1.3834715)
4600849739,1.3752938,103.9288288,4600849739,,POINT (103.9288288 1.3752938)
380364111,1.3692217,103.8799613,380364111,traffic_signals,POINT (103.8799613 1.3692217)
5218788690,1.4132632,103.9009328,5218788690,,POINT (103.9009328 1.4132632)
1913644372,1.3791942,103.8786371,1913644372,,POINT (103.8786371 1.3791942)
380364121,1.3693583,103.8799923,380364121,traffic_signals,POINT (103.8799923 1.3693583)
1841194330,1.3786486,103.9446742,1841194330,,POINT (103.9446742 1.3786486)
5173208409,1.3760108,103.8651538,5173208409,,POINT (103.8651538 1.3760108)
5218788701,1.4122174,103.9004688,5218788701,,POINT (103.9004688 1.4122174)
1841194334,1.3788579,103.9449856,1841194334,,POINT (103.9449856 1.3788579)
5218788704,1.4130451,103.9002703,5218788704,,POINT (103.9002703 1.4130451)
1841194337,1.3788764,103.9441139,1841194337,,POINT (103.9441139 1.3788764)
5218788705,1.4131266,103.9002945,5218788705,,POINT (103.9002945 1.4131266)
1913644390,1.3794053,103.9037285,1913644390,,POINT (103.9037285 1.3794053)
2971100548,1.3710507,103.8794394,2971100548,,POINT (103.8794394 1.3710507)
2971100549,1.3710848,103.8792829,2971100549,,POINT (103.8792829 1.3710848)
6040708488,1.3655816,103.8832373,6040708488,,POINT (103.8832373 1.3655816)
6040708489,1.3656153,103.8828483,6040708489,,POINT (103.8828483 1.3656153)
6040708490,1.3655688,103.8833845,6040708490,,POINT (103.8833845 1.3655688)
309880204,1.3662307,103.8834374,309880204,,POINT (103.8834374 1.3662307)
6040708492,1.3650095,103.8831615,6040708492,,POINT (103.8831615 1.3650095)
6040708493,1.36512,103.8834227,6040708493,,POINT (103.8834227 1.36512)
6040708494,1.3643698,103.8839105,6040708494,,POINT (103.8839105 1.3643698)
1841194384,1.3789531,103.9441675,1841194384,,POINT (103.9441675 1.3789531)
6040708495,1.3644475,103.8840293,6040708495,,POINT (103.8840293 1.3644475)
6040708496,1.3655429,103.883826,6040708496,,POINT (103.883826 1.3655429)
6040708497,1.365638,103.8833786,6040708497,,POINT (103.8833786 1.365638)
6040708498,1.3667362,103.8835001,6040708498,,POINT (103.8835001 1.3667362)
5101774225,1.3698664,103.8843536,5101774225,,POINT (103.8843536 1.3698664)
6040708502,1.3666139,103.8831423,6040708502,,POINT (103.8831423 1.3666139)
2971100564,1.3716098,103.8795395,2971100564,,POINT (103.8795395 1.3716098)
5235107224,1.3679259,103.896924,5235107224,,POINT (103.896924 1.3679259)
5235107225,1.3681248,103.8967603,5235107225,,POINT (103.8967603 1.3681248)
1913644442,1.3817543,103.9034783,1913644442,traffic_signals,POINT (103.9034783 1.3817543)
5235107227,1.3678968,103.8967315,5235107227,,POINT (103.8967315 1.3678968)
3049055644,1.4061157,103.9061678,3049055644,,POINT (103.9061678 1.4061157)
3049055645,1.4063591,103.9062979,3049055645,,POINT (103.9062979 1.4063591)
5235107230,1.3675969,103.8965765,5235107230,,POINT (103.8965765 1.3675969)
6040708510,1.3685603,103.8841272,6040708510,,POINT (103.8841272 1.3685603)
6040708511,1.3684623,103.8841042,6040708511,,POINT (103.8841042 1.3684623)
6040708504,1.3687647,103.8844389,6040708504,,POINT (103.8844389 1.3687647)
5235107234,1.3675774,103.8964104,5235107234,,POINT (103.8964104 1.3675774)
6040708506,1.3688786,103.8845448,6040708506,,POINT (103.8845448 1.3688786)
5101774242,1.3699067,103.8841847,5101774242,,POINT (103.8841847 1.3699067)
6040708517,1.3622152,103.8857881,6040708517,,POINT (103.8857881 1.3622152)
6040708518,1.361645,103.8862179,6040708518,,POINT (103.8862179 1.361645)
6040708519,1.3618841,103.8864918,6040708519,,POINT (103.8864918 1.3618841)
6040708520,1.3614026,103.8859482,6040708520,,POINT (103.8859482 1.3614026)
5101774243,1.3703371,103.8842717,5101774243,,POINT (103.8842717 1.3703371)
5101774250,1.3709716,103.8872238,5101774250,,POINT (103.8872238 1.3709716)
5101774244,1.370921,103.8856544,5101774244,,POINT (103.8856544 1.370921)
5898659244,1.3854526,103.8976836,5898659244,,POINT (103.8976836 1.3854526)
5235107245,1.3675165,103.8964484,5235107245,,POINT (103.8964484 1.3675165)
5235107246,1.3677642,103.8968021,5235107246,,POINT (103.8968021 1.3677642)
5101774252,1.3705395,103.8854885,5101774252,,POINT (103.8854885 1.3705395)
5235107248,1.3675521,103.8968169,5235107248,,POINT (103.8968169 1.3675521)
1841194417,1.3794336,103.944864,1841194417,,POINT (103.944864 1.3794336)
5898659249,1.3857642,103.8981043,5898659249,,POINT (103.8981043 1.3857642)
5101774259,1.3713927,103.8874359,5101774259,,POINT (103.8874359 1.3713927)
5235107253,1.3674786,103.8963874,5235107253,,POINT (103.8963874 1.3674786)
2085086646,1.4042941,103.862451,2085086646,,POINT (103.862451 1.4042941)
5898659260,1.3868941,103.899892,5898659260,traffic_signals,POINT (103.899892 1.3868941)
1841194429,1.3797025,103.9455135,1841194429,,POINT (103.9455135 1.3797025)
5898659261,1.3869149,103.8998397,5898659261,traffic_signals,POINT (103.8998397 1.3869149)
5898659263,1.386837,103.8998153,5898659263,traffic_signals,POINT (103.8998153 1.386837)
5898659264,1.3854827,103.8976338,5898659264,,POINT (103.8976338 1.3854827)
309880257,1.3636005,103.8847411,309880257,,POINT (103.8847411 1.3636005)
3058361788,1.4207642,103.9112728,3058361788,,POINT (103.9112728 1.4207642)
2085086657,1.4061502,103.8599893,2085086657,,POINT (103.8599893 1.4061502)
2085086655,1.4065404,103.8599463,2085086655,,POINT (103.8599463 1.4065404)
2085086656,1.4064405,103.8595446,2085086656,,POINT (103.8595446 1.4064405)
2959762889,1.364917,103.8927983,2959762889,,POINT (103.8927983 1.364917)
2085086667,1.4050495,103.8661725,2085086667,,POINT (103.8661725 1.4050495)
6247572944,1.3648815,103.857646,6247572944,,POINT (103.857646 1.3648815)
6247572946,1.3648971,103.8575094,6247572946,,POINT (103.8575094 1.3648971)
2959762899,1.3651438,103.892985,2959762899,,POINT (103.892985 1.3651438)
6247572947,1.3659906,103.8581438,6247572947,,POINT (103.8581438 1.3659906)
6247572949,1.3660711,103.8579903,6247572949,,POINT (103.8579903 1.3660711)
1913644502,1.3962813,103.8834161,1913644502,,POINT (103.8834161 1.3962813)
1820026327,1.3604412,103.9256429,1820026327,,POINT (103.9256429 1.3604412)
6247572951,1.3662076,103.8583186,6247572951,,POINT (103.8583186 1.3662076)
4700038617,1.3771495,103.8842627,4700038617,,POINT (103.8842627 1.3771495)
1841194458,1.3803406,103.9458551,1841194458,,POINT (103.9458551 1.3803406)
1820026330,1.3604698,103.9257605,1820026330,,POINT (103.9257605 1.3604698)
4700038619,1.3806013,103.8875378,4700038619,traffic_signals,POINT (103.8875378 1.3806013)
4700038618,1.3807118,103.8874181,4700038618,traffic_signals,POINT (103.8874181 1.3807118)
4700038620,1.3800426,103.8881866,4700038620,,POINT (103.8881866 1.3800426)
4700038621,1.3791971,103.8891743,4700038621,,POINT (103.8891743 1.3791971)
1820026336,1.3605224,103.9256724,1820026336,,POINT (103.9256724 1.3605224)
6247572956,1.3664219,103.8585198,6247572956,,POINT (103.8585198 1.3664219)
4506576354,1.3711524,103.8721561,4506576354,,POINT (103.8721561 1.3711524)
6247572963,1.3675845,103.8581485,6247572963,,POINT (103.8581485 1.3675845)
6247572960,1.3675372,103.8580479,6247572960,,POINT (103.8580479 1.3675372)
6247572961,1.3675014,103.8580099,6247572961,,POINT (103.8580099 1.3675014)
4700038630,1.377442,103.8889966,4700038630,traffic_signals,POINT (103.8889966 1.377442)
4506576358,1.3706518,103.87163,4506576358,,POINT (103.87163 1.3706518)
1913644517,1.3966631,103.8827027,1913644517,,POINT (103.8827027 1.3966631)
1913644518,1.3967022,103.8830536,1913644518,,POINT (103.8830536 1.3967022)
4700038635,1.3771075,103.8862116,4700038635,,POINT (103.8862116 1.3771075)
4506576365,1.3709848,103.8721309,4506576365,,POINT (103.8721309 1.3709848)
4700038637,1.3771284,103.8846509,4700038637,traffic_signals,POINT (103.8846509 1.3771284)
4506576366,1.3712198,103.8711813,4506576366,,POINT (103.8711813 1.3712198)
4700038640,1.3785811,103.8893979,4700038640,,POINT (103.8893979 1.3785811)
4700038641,1.3785908,103.8895022,4700038641,,POINT (103.8895022 1.3785908)
4506576367,1.3709297,103.8714897,4506576367,,POINT (103.8714897 1.3709297)
4700038643,1.3795729,103.8887436,4700038643,,POINT (103.8887436 1.3795729)
4700038638,1.3771275,103.8845367,4700038638,traffic_signals,POINT (103.8845367 1.3771275)
5241923056,1.3719379,103.8640211,5241923056,,POINT (103.8640211 1.3719379)
5241923057,1.3726313,103.8638073,5241923057,,POINT (103.8638073 1.3726313)
2959762943,1.3662235,103.8937648,2959762943,,POINT (103.8937648 1.3662235)
1841194496,1.3806359,103.9469226,1841194496,,POINT (103.9469226 1.3806359)
5218690561,1.422427,103.8881177,5218690561,,POINT (103.8881177 1.422427)
5218690562,1.4223097,103.8880269,5218690562,,POINT (103.8880269 1.4223097)
5218690563,1.4227034,103.8882916,5218690563,,POINT (103.8882916 1.4227034)
1913644551,1.3967857,103.883625,1913644551,,POINT (103.883625 1.3967857)
1913644552,1.3968016,103.8837034,1913644552,,POINT (103.8837034 1.3968016)
4690863625,1.3708213,103.8952171,4690863625,,POINT (103.8952171 1.3708213)
1841194506,1.3812835,103.9458344,1841194506,,POINT (103.9458344 1.3812835)
4690863631,1.3715673,103.8948081,4690863631,traffic_signals,POINT (103.8948081 1.3715673)
4690863632,1.3707575,103.8954336,4690863632,,POINT (103.8954336 1.3707575)
1820026385,1.3664267,103.9280579,1820026385,,POINT (103.9280579 1.3664267)
1913644562,1.3970408,103.8833251,1913644562,,POINT (103.8833251 1.3970408)
1841194515,1.3817196,103.9473088,1841194515,,POINT (103.9473088 1.3817196)
1913644564,1.3970443,103.9312609,1913644564,,POINT (103.9312609 1.3970443)
1841194517,1.3820398,103.9467568,1841194517,,POINT (103.9467568 1.3820398)
4690863638,1.3729622,103.8932976,4690863638,,POINT (103.8932976 1.3729622)
1913644566,1.3970824,103.8835974,1913644566,,POINT (103.8835974 1.3970824)
1820026394,1.366343,103.928893,1820026394,,POINT (103.928893 1.366343)
7232153117,1.3814483,103.939457,7232153117,,POINT (103.939457 1.3814483)
7232153120,1.380345,103.9386003,7232153120,,POINT (103.9386003 1.380345)
1841194530,1.3824678,103.9460111,1841194530,,POINT (103.9460111 1.3824678)
1820026404,1.3662082,103.9304266,1820026404,,POINT (103.9304266 1.3662082)
7232153127,1.3801998,103.9367012,7232153127,,POINT (103.9367012 1.3801998)
7232153128,1.3803256,103.9367781,7232153128,,POINT (103.9367781 1.3803256)
1820026408,1.366171,103.930983,1820026408,traffic_signals,POINT (103.930983 1.366171)
7232153132,1.3806435,103.9358794,7232153132,,POINT (103.9358794 1.3806435)
7232153133,1.3805923,103.9359645,7232153133,,POINT (103.9359645 1.3805923)
7232153134,1.3803399,103.9364532,7232153134,,POINT (103.9364532 1.3803399)
1913644588,1.3972294,103.8840107,1913644588,,POINT (103.8840107 1.3972294)
1913644591,1.3973335,103.8839766,1913644591,,POINT (103.8839766 1.3973335)
1913644589,1.3972528,103.8831007,1913644589,,POINT (103.8831007 1.3972528)
1913644595,1.3974106,103.8839211,1913644595,,POINT (103.8839211 1.3974106)
7232153140,1.3786984,103.9374181,7232153140,,POINT (103.9374181 1.3786984)
7232153147,1.3791226,103.9355928,7232153147,,POINT (103.9355928 1.3791226)
6618932812,1.395402,103.9003926,6618932812,,POINT (103.9003926 1.395402)
5178320467,1.3870023,103.906919,5178320467,,POINT (103.906919 1.3870023)
5214987861,1.3637865,103.9027681,5214987861,,POINT (103.9027681 1.3637865)
5178320472,1.3867742,103.9064362,5178320472,,POINT (103.9064362 1.3867742)
1913644635,1.397481,103.882906,1913644635,,POINT (103.882906 1.397481)
5214987870,1.3631477,103.9020791,5214987870,,POINT (103.9020791 1.3631477)
5178320479,1.3871004,103.9071127,5178320479,,POINT (103.9071127 1.3871004)
1913644638,1.3975471,103.8836588,1913644638,,POINT (103.8836588 1.3975471)
5256406626,1.401317,103.8977697,5256406626,,POINT (103.8977697 1.401317)
5256406627,1.4013778,103.8976138,5256406627,,POINT (103.8976138 1.4013778)
5256406628,1.4015008,103.8976863,5256406628,,POINT (103.8976863 1.4015008)
1913644645,1.3978049,103.8840608,1913644645,,POINT (103.8840608 1.3978049)
4588037737,1.4065043,103.8677252,4588037737,,POINT (103.8677252 1.4065043)
1913644653,1.397913,103.8850743,1913644653,,POINT (103.8850743 1.397913)
1913644654,1.3979466,103.885072,1913644654,,POINT (103.885072 1.3979466)
1820026479,1.3667193,103.9308417,1820026479,,POINT (103.9308417 1.3667193)
1913644656,1.3979757,103.8844814,1913644656,,POINT (103.8844814 1.3979757)
4588037744,1.4070841,103.8683708,4588037744,,POINT (103.8683708 1.4070841)
1913644662,1.3980513,103.8840943,1913644662,,POINT (103.8840943 1.3980513)
3057411703,1.4043847,103.9063635,3057411703,,POINT (103.9063635 1.4043847)
1820026489,1.366044,103.9309854,1820026489,traffic_signals,POINT (103.9309854 1.366044)
3057411706,1.4045206,103.9064102,3057411706,,POINT (103.9064102 1.4045206)
7000647290,1.384196,103.8952732,7000647290,,POINT (103.8952732 1.384196)
1820026492,1.3661034,103.9302325,1820026492,,POINT (103.9302325 1.3661034)
5256406653,1.4026404,103.8981047,5256406653,,POINT (103.8981047 1.4026404)
5256406654,1.4028912,103.8981883,5256406654,,POINT (103.8981883 1.4028912)
5256406649,1.401466,103.8978097,5256406649,,POINT (103.8978097 1.401466)
1913644671,1.3982867,103.8850708,1913644671,,POINT (103.8850708 1.3982867)
1913644675,1.3983247,103.8841085,1913644675,,POINT (103.8841085 1.3983247)
1913644680,1.398378,103.8850298,1913644680,,POINT (103.8850298 1.398378)
5845444238,1.3976254,103.889819,5845444238,,POINT (103.889819 1.3976254)
2274879125,1.3997166,103.9105688,2274879125,,POINT (103.9105688 1.3997166)
5150828183,1.3765891,103.9391693,5150828183,,POINT (103.9391693 1.3765891)
1913644700,1.3985678,103.8830298,1913644700,,POINT (103.8830298 1.3985678)
1913644702,1.398638,103.8838254,1913644702,,POINT (103.8838254 1.398638)
1913644707,1.3986877,103.8831236,1913644707,,POINT (103.8831236 1.3986877)
1913644712,1.3987599,103.8845243,1913644712,,POINT (103.8845243 1.3987599)
368207531,1.3962712,103.8874488,368207531,,POINT (103.8874488 1.3962712)
246965932,1.3738312,103.9018967,246965932,,POINT (103.9018967 1.3738312)
377644716,1.3847085,103.902549,377644716,,POINT (103.902549 1.3847085)
1913644717,1.3987869,103.883966,1913644717,,POINT (103.883966 1.3987869)
1913644719,1.3987643,103.8834879,1913644719,,POINT (103.8834879 1.3987643)
6191064958,1.3961983,103.8936397,6191064958,,POINT (103.8936397 1.3961983)
368207543,1.3962462,103.887638,368207543,,POINT (103.887638 1.3962462)
1913644728,1.3988674,103.8832612,1913644728,,POINT (103.8832612 1.3988674)
377644732,1.3851784,103.9028083,377644732,,POINT (103.9028083 1.3851784)
1913644748,1.3990036,103.8832208,1913644748,,POINT (103.8832208 1.3990036)
1820026578,1.3668433,103.9284565,1820026578,,POINT (103.9284565 1.3668433)
5189461716,1.383042,103.8612858,5189461716,,POINT (103.8612858 1.383042)
1913644758,1.3990656,103.8832909,1913644758,,POINT (103.8832909 1.3990656)
1913644761,1.3991441,103.8840714,1913644761,,POINT (103.8840714 1.3991441)
1913644770,1.3992709,103.8843405,1913644770,,POINT (103.8843405 1.3992709)
1913644778,1.3993218,103.8830308,1913644778,,POINT (103.8830308 1.3993218)
6497953524,1.3885341,103.9079886,6497953524,,POINT (103.9079886 1.3885341)
6497953525,1.388493,103.9079819,6497953525,,POINT (103.9079819 1.388493)
6497953526,1.3887108,103.9075348,6497953526,,POINT (103.9075348 1.3887108)
6497953527,1.3886701,103.9075047,6497953527,,POINT (103.9075047 1.3886701)
6792993186,1.3939708,103.8748881,6792993186,,POINT (103.8748881 1.3939708)
1913644796,1.3994737,103.8839568,1913644796,,POINT (103.8839568 1.3994737)
