,y,x,osmid,highway,geometry
4004991073,1.4049668,103.8987185,4004991073,,POINT (103.8987185 1.4049668)
3593810028,1.39258,103.9148429,3593810028,,POINT (103.9148429 1.39258)
3593810031,1.3920941,103.9149076,3593810031,,POINT (103.9149076 1.3920941)
5681062000,1.4038968,103.8924272,5681062000,,POINT (103.8924272 1.4038968)
3593810032,1.3919941,103.914858,3593810032,,POINT (103.914858 1.3919941)
3593810035,1.3919642,103.9144359,3593810035,,POINT (103.9144359 1.3919642)
5681062011,1.4017279,103.8923567,5681062011,,POINT (103.8923567 1.4017279)
2274873468,1.3949263,103.9112259,2274873468,,POINT (103.9112259 1.3949263)
4322943113,1.3999102,103.9105697,4322943113,,POINT (103.9105697 1.3999102)
6651359371,1.3998129,103.9153433,6651359371,,POINT (103.9153433 1.3998129)
5218807952,1.4184061,103.9033772,5218807952,,POINT (103.9033772 1.4184061)
5218807955,1.4183327,103.9036332,5218807955,,POINT (103.9036332 1.4183327)
4702863508,1.4055681,103.9023321,4702863508,,POINT (103.9023321 1.4055681)
4702863509,1.4050911,103.9020745,4702863509,,POINT (103.9020745 1.4050911)
4702863510,1.4056463,103.9028635,4702863510,,POINT (103.9028635 1.4056463)
5218807956,1.4183292,103.9037396,5218807956,,POINT (103.9037396 1.4183292)
5218807960,1.4186439,103.903966,5218807960,,POINT (103.903966 1.4186439)
5218807961,1.4185265,103.903634,5218807961,,POINT (103.903634 1.4185265)
5218807962,1.4184848,103.9035486,5218807962,,POINT (103.9035486 1.4184848)
5218807965,1.4184448,103.9067667,5218807965,traffic_signals,POINT (103.9067667 1.4184448)
4702863522,1.4058548,103.9029779,4702863522,,POINT (103.9029779 1.4058548)
5218807982,1.4174898,103.9043865,5218807982,,POINT (103.9043865 1.4174898)
373096623,1.4009476,103.909135,373096623,traffic_signals,POINT (103.909135 1.4009476)
2274873521,1.3949801,103.9107893,2274873521,,POINT (103.9107893 1.3949801)
373096628,1.4028932,103.9063671,373096628,traffic_signals,POINT (103.9063671 1.4028932)
5218807988,1.4176033,103.9041278,5218807988,,POINT (103.9041278 1.4176033)
2274873525,1.394945,103.91416,2274873525,,POINT (103.91416 1.394945)
5218807989,1.417605,103.9040382,5218807989,,POINT (103.9040382 1.417605)
373096632,1.4029677,103.9062514,373096632,traffic_signals,POINT (103.9062514 1.4029677)
2274873529,1.3950152,103.9106897,2274873529,,POINT (103.9106897 1.3950152)
5218807995,1.4171285,103.9036517,5218807995,,POINT (103.9036517 1.4171285)
4003659964,1.4018947,103.8954631,4003659964,,POINT (103.8954631 1.4018947)
6589382845,1.4057547,103.9045437,6589382845,,POINT (103.9045437 1.4057547)
5218807996,1.4174097,103.9041418,5218807996,,POINT (103.9041418 1.4174097)
5218807997,1.4185623,103.9035054,5218807997,,POINT (103.9035054 1.4185623)
6192558270,1.4096538,103.9047357,6192558270,,POINT (103.9047357 1.4096538)
5218808001,1.417028,103.9043337,5218808001,,POINT (103.9043337 1.417028)
5218808002,1.4170186,103.9044218,5218808002,,POINT (103.9044218 1.4170186)
373096643,1.4044437,103.9039067,373096643,traffic_signals,POINT (103.9039067 1.4044437)
6192558275,1.4159068,103.9023549,6192558275,,POINT (103.9023549 1.4159068)
5218808008,1.4172626,103.904211,5218808008,,POINT (103.904211 1.4172626)
6192558282,1.4109708,103.899656,6192558282,crossing,POINT (103.899656 1.4109708)
5680984269,1.4032415,103.9038858,5680984269,,POINT (103.9038858 1.4032415)
5680984272,1.4039163,103.9045247,5680984272,,POINT (103.9045247 1.4039163)
373096660,1.4061432,103.900832,373096660,traffic_signals,POINT (103.900832 1.4061432)
5284503766,1.4040091,103.9047004,5284503766,,POINT (103.9047004 1.4040091)
5284503767,1.4032387,103.9056049,5284503767,,POINT (103.9056049 1.4032387)
5680984281,1.4024146,103.9084542,5680984281,,POINT (103.9084542 1.4024146)
5256683738,1.4005811,103.9173549,5256683738,,POINT (103.9173549 1.4005811)
5684007129,1.4155929,103.9038259,5684007129,,POINT (103.9038259 1.4155929)
5680984282,1.4025764,103.8926608,5680984282,,POINT (103.8926608 1.4025764)
6531956957,1.4023898,103.9102659,6531956957,,POINT (103.9102659 1.4023898)
6651388129,1.3993624,103.9149342,6651388129,,POINT (103.9149342 1.3993624)
6651388130,1.3992176,103.914827,6651388130,,POINT (103.914827 1.3992176)
6531956961,1.4020132,103.9098908,6531956961,,POINT (103.9098908 1.4020132)
5680984292,1.4038399,103.8928406,5680984292,,POINT (103.8928406 1.4038399)
4946665702,1.4171607,103.9061918,4946665702,,POINT (103.9061918 1.4171607)
5680984296,1.4036787,103.8939267,5680984296,,POINT (103.8939267 1.4036787)
5680984299,1.4035251,103.8946109,5680984299,,POINT (103.8946109 1.4035251)
5680984303,1.4013935,103.8958149,5680984303,,POINT (103.8958149 1.4013935)
5680984306,1.4013798,103.8937577,5680984306,,POINT (103.8937577 1.4013798)
5256683763,1.3916432,103.9123722,5256683763,,POINT (103.9123722 1.3916432)
5680984309,1.401806,103.8925467,5680984309,,POINT (103.8925467 1.401806)
5256683767,1.3916654,103.9126848,5256683767,,POINT (103.9126848 1.3916654)
5218361610,1.3913258,103.9130947,5218361610,,POINT (103.9130947 1.3913258)
5218361611,1.3913795,103.9130298,5218361611,,POINT (103.9130298 1.3913795)
2274873612,1.3951371,103.9112474,2274873612,,POINT (103.9112474 1.3951371)
7284101409,1.4019848,103.89211,7284101409,,POINT (103.89211 1.4019848)
3057389878,1.3956014,103.9172982,3057389878,,POINT (103.9172982 1.3956014)
1748996424,1.4061252,103.9005046,1748996424,,POINT (103.9005046 1.4061252)
5936095561,1.4101816,103.8972274,5936095561,,POINT (103.8972274 1.4101816)
5218885969,1.4201741,103.9078647,5218885969,,POINT (103.9078647 1.4201741)
1748996435,1.4092753,103.9021933,1748996435,traffic_signals,POINT (103.9021933 1.4092753)
411685204,1.4025052,103.8993799,411685204,traffic_signals,POINT (103.8993799 1.4025052)
1754665303,1.4111103,103.9036568,1754665303,,POINT (103.9036568 1.4111103)
1748996457,1.4106317,103.8998302,1748996457,traffic_signals,POINT (103.8998302 1.4106317)
1748996464,1.4107316,103.9038563,1748996464,,POINT (103.9038563 1.4107316)
1748996467,1.4107161,103.8998795,1748996467,traffic_signals,POINT (103.8998795 1.4107161)
1748996472,1.4125701,103.9008195,1748996472,,POINT (103.9008195 1.4125701)
2274881915,1.4025138,103.9066905,2274881915,,POINT (103.9066905 1.4025138)
1748996477,1.4128414,103.9007798,1748996477,traffic_signals,POINT (103.9007798 1.4128414)
4604821890,1.4110639,103.9000583,4604821890,,POINT (103.9000583 1.4110639)
4604821891,1.4103577,103.8996931,4604821891,,POINT (103.8996931 1.4103577)
4604821896,1.4111178,103.8998682,4604821896,,POINT (103.8998682 1.4111178)
2274873739,1.3952893,103.9155078,2274873739,,POINT (103.9155078 1.3952893)
4604821900,1.4109642,103.8993976,4604821900,,POINT (103.8993976 1.4109642)
4604821901,1.4108386,103.8993986,4604821901,,POINT (103.8993986 1.4108386)
5683978637,1.4111697,103.8993747,5683978637,,POINT (103.8993747 1.4111697)
5683978638,1.4118229,103.8996926,5683978638,,POINT (103.8996926 1.4118229)
5683978639,1.4126166,103.899411,5683978639,,POINT (103.899411 1.4126166)
5678944656,1.4037754,103.899112,5678944656,,POINT (103.899112 1.4037754)
4604821907,1.4104325,103.8994801,4604821907,,POINT (103.8994801 1.4104325)
5678944660,1.4037591,103.8988657,5678944660,,POINT (103.8988657 1.4037591)
2274877857,1.3990547,103.9025635,2274877857,,POINT (103.9025635 1.3990547)
5266887076,1.4122016,103.8989476,5266887076,,POINT (103.8989476 1.4122016)
5266887082,1.4110848,103.8995685,5266887082,,POINT (103.8995685 1.4110848)
5678944683,1.4038454,103.8991671,5678944683,,POINT (103.8991671 1.4038454)
1167581624,1.407882,103.9087608,1167581624,,POINT (103.9087608 1.407882)
4005069245,1.4063637,103.9002382,4005069245,,POINT (103.9002382 1.4063637)
5266887102,1.4123116,103.8986687,5266887102,,POINT (103.8986687 1.4123116)
6642037183,1.4070321,103.9014048,6642037183,,POINT (103.9014048 1.4070321)
6642037184,1.4070707,103.901322,6642037184,,POINT (103.901322 1.4070707)
6958977488,1.4136597,103.9114863,6958977488,,POINT (103.9114863 1.4136597)
5184594389,1.4118933,103.9020659,5184594389,,POINT (103.9020659 1.4118933)
5184594390,1.4111429,103.9026965,5184594390,,POINT (103.9026965 1.4111429)
6958977493,1.4130637,103.9116767,6958977493,,POINT (103.9116767 1.4130637)
6958977497,1.4127883,103.9113032,6958977497,,POINT (103.9113032 1.4127883)
5184479707,1.4209955,103.9110059,5184479707,,POINT (103.9110059 1.4209955)
5184479709,1.4212152,103.9108477,5184479709,,POINT (103.9108477 1.4212152)
5184479712,1.4211514,103.9113897,5184479712,,POINT (103.9113897 1.4211514)
5184594401,1.4112269,103.9027542,5184594401,,POINT (103.9027542 1.4112269)
5184594402,1.4109762,103.9026075,5184594402,,POINT (103.9026075 1.4109762)
5184594406,1.411129,103.9021797,5184594406,,POINT (103.9021797 1.411129)
368902639,1.4028509,103.9062096,368902639,traffic_signals,POINT (103.9062096 1.4028509)
6498066930,1.397005,103.9122249,6498066930,,POINT (103.9122249 1.397005)
6498066940,1.3966921,103.9120076,6498066940,,POINT (103.9120076 1.3966921)
6958977543,1.4131255,103.9113957,6958977543,,POINT (103.9113957 1.4131255)
6958977545,1.413169,103.9112074,6958977545,,POINT (103.9112074 1.413169)
6192558603,1.4107275,103.9000703,6192558603,crossing,POINT (103.9000703 1.4107275)
6192558605,1.4106731,103.8999553,6192558605,crossing,POINT (103.8999553 1.4106731)
6498050575,1.3970399,103.9107851,6498050575,,POINT (103.9107851 1.3970399)
6498050576,1.3969076,103.9106883,6498050576,,POINT (103.9106883 1.3969076)
373096980,1.4035157,103.9108485,373096980,traffic_signals,POINT (103.9108485 1.4035157)
5256421912,1.4009217,103.9004906,5256421912,,POINT (103.9004906 1.4009217)
2274882073,1.4024165,103.9061699,2274882073,,POINT (103.9061699 1.4024165)
2274873883,1.3954313,103.910618,2274873883,,POINT (103.910618 1.3954313)
373096988,1.4010187,103.9090336,373096988,traffic_signals,POINT (103.9090336 1.4010187)
373096990,1.4009033,103.908953,373096990,traffic_signals,POINT (103.908953 1.4009033)
4699894302,1.4052628,103.9021594,4699894302,,POINT (103.9021594 1.4052628)
5256421920,1.399711,103.9018115,5256421920,,POINT (103.9018115 1.399711)
2274882083,1.4025907,103.9060952,2274882083,,POINT (103.9060952 1.4025907)
4004999716,1.4035503,103.8956501,4004999716,,POINT (103.8956501 1.4035503)
4004999718,1.4036987,103.8956983,4004999718,,POINT (103.8956983 1.4036987)
5198082603,1.4031613,103.8927454,5198082603,,POINT (103.8927454 1.4031613)
5198082604,1.4032826,103.8926236,5198082604,,POINT (103.8926236 1.4032826)
4004983341,1.4034497,103.9000102,4004983341,,POINT (103.9000102 1.4034497)
4004983342,1.4035004,103.8999124,4004983342,,POINT (103.8999124 1.4035004)
4004999726,1.4043083,103.8962336,4004999726,,POINT (103.8962336 1.4043083)
4004983344,1.4038385,103.9001711,4004983344,,POINT (103.9001711 1.4038385)
4004999728,1.4047893,103.8955819,4004999728,,POINT (103.8955819 1.4047893)
4004983346,1.4038948,103.9000746,4004983346,,POINT (103.9000746 1.4038948)
5198082611,1.4039713,103.8924403,5198082611,,POINT (103.8924403 1.4039713)
5198082606,1.4034601,103.8927889,5198082606,,POINT (103.8927889 1.4034601)
5198082608,1.403855,103.8921118,5198082608,,POINT (103.8921118 1.403855)
5198082607,1.4036381,103.8920783,5198082607,,POINT (103.8920783 1.4036381)
4817863223,1.4125069,103.9088554,4817863223,,POINT (103.9088554 1.4125069)
5198082615,1.4026113,103.8926654,5198082615,,POINT (103.8926654 1.4026113)
5198082609,1.4038776,103.8919651,5198082609,,POINT (103.8919651 1.4038776)
5198082613,1.4027184,103.891923,5198082613,,POINT (103.891923 1.4027184)
5198082612,1.402933,103.8919539,5198082612,,POINT (103.8919539 1.402933)
5198082614,1.4027411,103.8917655,5198082614,,POINT (103.8917655 1.4027411)
368902719,1.39991,103.9049553,368902719,traffic_signals,POINT (103.9049553 1.39991)
4817863231,1.4116578,103.9086241,4817863231,,POINT (103.9086241 1.4116578)
5433803330,1.4011389,103.9192915,5433803330,,POINT (103.9192915 1.4011389)
5433803332,1.400742,103.9190085,5433803332,,POINT (103.9190085 1.400742)
5433803334,1.4010021,103.9192633,5433803334,,POINT (103.9192633 1.4010021)
2274882120,1.4024602,103.8994881,2274882120,traffic_signals,POINT (103.8994881 1.4024602)
5433803337,1.4002004,103.9194269,5433803337,,POINT (103.9194269 1.4002004)
5433803340,1.4026756,103.9161375,5433803340,,POINT (103.9161375 1.4026756)
5433803343,1.4029233,103.9155538,5433803343,,POINT (103.9155538 1.4029233)
5433803347,1.4037009,103.9147465,5433803347,,POINT (103.9147465 1.4037009)
5433803350,1.4038886,103.9145346,5433803350,,POINT (103.9145346 1.4038886)
5433803351,1.4037948,103.9147089,5433803351,,POINT (103.9147089 1.4037948)
5433803357,1.4043307,103.9149179,5433803357,,POINT (103.9149179 1.4043307)
5433803358,1.4042546,103.9148524,5433803358,,POINT (103.9148524 1.4042546)
5031703133,1.4203116,103.909827,5031703133,,POINT (103.909827 1.4203116)
2274873950,1.395549,103.9112139,2274873950,,POINT (103.9112139 1.395549)
4005057149,1.4065695,103.9003089,4005057149,,POINT (103.9003089 1.4065695)
2274873982,1.3955405,103.9164202,2274873982,,POINT (103.9164202 1.3955405)
5256413825,1.4013131,103.8988061,5256413825,,POINT (103.8988061 1.4013131)
5256413829,1.4012395,103.8983854,5256413829,,POINT (103.8983854 1.4012395)
6647198345,1.3947236,103.9148095,6647198345,,POINT (103.9148095 1.3947236)
5256692364,1.4045708,103.9113525,5256692364,,POINT (103.9113525 1.4045708)
5256692365,1.4039916,103.910977,5256692365,turning_loop,POINT (103.910977 1.4039916)
5256692366,1.4044575,103.911279,5256692366,,POINT (103.911279 1.4044575)
5256692367,1.4043461,103.9114416,5256692367,,POINT (103.9114416 1.4043461)
5256413838,1.4013762,103.898381,5256413838,,POINT (103.898381 1.4013762)
5256692369,1.4050539,103.9106468,5256692369,,POINT (103.9106468 1.4050539)
2120307340,1.3926138,103.9172169,2120307340,,POINT (103.9172169 1.3926138)
5256692371,1.4055475,103.9083362,5256692371,,POINT (103.9083362 1.4055475)
2120307342,1.3928547,103.9174246,2120307342,,POINT (103.9174246 1.3928547)
2120307343,1.3931251,103.9165405,2120307343,,POINT (103.9165405 1.3931251)
2274874004,1.3956408,103.9111428,2274874004,,POINT (103.9111428 1.3956408)
368898713,1.4008299,103.9090579,368898713,traffic_signals,POINT (103.9090579 1.4008299)
6650221220,1.4020385,103.9186706,6650221220,,POINT (103.9186706 1.4020385)
4005057188,1.4071797,103.90093,4005057188,,POINT (103.90093 1.4071797)
6650221222,1.4021806,103.9184935,6650221222,,POINT (103.9184935 1.4021806)
4699873962,1.4043534,103.9068618,4699873962,,POINT (103.9068618 1.4043534)
4699873963,1.4038508,103.9067807,4699873963,,POINT (103.9067807 1.4038508)
2274882221,1.4025963,103.8995508,2274882221,traffic_signals,POINT (103.8995508 1.4025963)
4010873523,1.4034833,103.9167071,4010873523,,POINT (103.9167071 1.4034833)
4488475328,1.4205888,103.9112299,4488475328,,POINT (103.9112299 1.4205888)
5217190601,1.3937776,103.9170198,5217190601,,POINT (103.9170198 1.3937776)
5217190602,1.3936355,103.9172281,5217190602,,POINT (103.9172281 1.3936355)
4005057228,1.4072383,103.9007358,4005057228,,POINT (103.9007358 1.4072383)
5256680154,1.3949554,103.9073527,5256680154,,POINT (103.9073527 1.3949554)
6591808246,1.4057017,103.901942,6591808246,,POINT (103.901942 1.4057017)
6591808247,1.4055832,103.9018724,6591808247,,POINT (103.9018724 1.4055832)
6591808249,1.4058354,103.9014307,6591808249,,POINT (103.9014307 1.4058354)
2274874105,1.3957551,103.9168995,2274874105,,POINT (103.9168995 1.3957551)
4697957120,1.4007703,103.9055098,4697957120,,POINT (103.9055098 1.4007703)
4003660548,1.4027189,103.8910207,4003660548,traffic_signals,POINT (103.8910207 1.4027189)
4697957131,1.3985677,103.9070557,4697957131,,POINT (103.9070557 1.3985677)
4587590412,1.3980396,103.9187428,4587590412,traffic_signals,POINT (103.9187428 1.3980396)
4587590413,1.3981201,103.9186179,4587590413,traffic_signals,POINT (103.9186179 1.3981201)
4697957134,1.3985792,103.9074042,4697957134,,POINT (103.9074042 1.3985792)
3057414934,1.4046756,103.9062057,3057414934,,POINT (103.9062057 1.4046756)
6498173719,1.3998531,103.9126034,6498173719,,POINT (103.9126034 1.3998531)
3057414942,1.4050912,103.9064447,3057414942,,POINT (103.9064447 1.4050912)
3057414944,1.4051445,103.9064712,3057414944,,POINT (103.9064712 1.4051445)
5218489121,1.3941343,103.9137286,5218489121,,POINT (103.9137286 1.3941343)
5218489127,1.393413,103.9140384,5218489127,,POINT (103.9140384 1.393413)
5218489128,1.3930598,103.9137421,5218489128,,POINT (103.9137421 1.3930598)
5218489129,1.3931578,103.9138253,5218489129,,POINT (103.9138253 1.3931578)
3057390384,1.3954351,103.9175235,3057390384,,POINT (103.9175235 1.3954351)
3057390385,1.3952877,103.9174162,3057390385,,POINT (103.9174162 1.3952877)
4003660600,1.4029718,103.8891505,4003660600,,POINT (103.8891505 1.4029718)
2274874178,1.3955554,103.9107444,2274874178,,POINT (103.9107444 1.3955554)
4005057347,1.4073722,103.9013292,4005057347,,POINT (103.9013292 1.4073722)
4003660616,1.4030573,103.8892815,4003660616,,POINT (103.8892815 1.4030573)
6649660234,1.3959798,103.9155145,6649660234,,POINT (103.9155145 1.3959798)
5218804559,1.4155896,103.900056,5218804559,,POINT (103.900056 1.4155896)
5218804560,1.4157002,103.8998174,5218804560,,POINT (103.8998174 1.4157002)
5218804561,1.4155456,103.8994104,5218804561,,POINT (103.8994104 1.4155456)
5218804562,1.4161531,103.8996616,5218804562,,POINT (103.8996616 1.4161531)
5218804563,1.4154823,103.8995513,5218804563,,POINT (103.8995513 1.4154823)
5218804564,1.4160663,103.8997923,5218804564,,POINT (103.8997923 1.4160663)
5218804565,1.415418,103.8996944,5218804565,,POINT (103.8996944 1.415418)
2274882386,1.4027593,103.9065893,2274882386,,POINT (103.9065893 1.4027593)
5218386775,1.3934908,103.9096929,5218386775,,POINT (103.9096929 1.3934908)
2274874196,1.3958203,103.9157304,2274874196,,POINT (103.9157304 1.3958203)
5218386777,1.3934035,103.909772,5218386777,,POINT (103.909772 1.3934035)
368927583,1.3910755,103.9136226,368927583,traffic_signals,POINT (103.9136226 1.3910755)
368927585,1.3919502,103.9125026,368927585,traffic_signals,POINT (103.9125026 1.3919502)
5218804579,1.4144125,103.8992435,5218804579,,POINT (103.8992435 1.4144125)
3048530804,1.4050285,103.9071906,3048530804,,POINT (103.9071906 1.4050285)
3048530807,1.4052376,103.9070308,3048530807,,POINT (103.9070308 1.4052376)
6677230465,1.4056852,103.9019677,6677230465,,POINT (103.9019677 1.4056852)
6677230466,1.4055673,103.9018993,6677230466,,POINT (103.9018993 1.4055673)
6677230467,1.4057065,103.9019807,6677230467,,POINT (103.9019807 1.4057065)
5686387591,1.3952338,103.9170944,5686387591,,POINT (103.9170944 1.3952338)
5686387595,1.3951377,103.9169797,5686387595,,POINT (103.9169797 1.3951377)
7193453452,1.394263,103.9102656,7193453452,,POINT (103.9102656 1.394263)
368956312,1.3946878,103.9093932,368956312,,POINT (103.9093932 1.3946878)
2274874273,1.3959572,103.915859,2274874273,,POINT (103.915859 1.3959572)
5681476513,1.405355,103.9150396,5681476513,,POINT (103.9150396 1.405355)
3905778593,1.4036188,103.8947374,3905778593,traffic_signals,POINT (103.8947374 1.4036188)
2274874276,1.3956754,103.9164876,2274874276,,POINT (103.9164876 1.3956754)
5681476516,1.4048399,103.9153414,5681476516,,POINT (103.9153414 1.4048399)
4604613550,1.4205043,103.912339,4604613550,,POINT (103.912339 1.4205043)
4604613555,1.4207659,103.9120141,4604613555,,POINT (103.9120141 1.4207659)
4604613556,1.4207323,103.9117578,4604613556,,POINT (103.9117578 1.4207323)
4604613557,1.4206027,103.9117204,4604613557,,POINT (103.9117204 1.4206027)
6649598925,1.3946244,103.9138694,6649598925,,POINT (103.9138694 1.3946244)
6649598929,1.3947791,103.9144894,6649598929,,POINT (103.9144894 1.3947791)
5177295837,1.3994872,103.9019259,5177295837,,POINT (103.9019259 1.3994872)
5254251491,1.3959976,103.9057164,5254251491,,POINT (103.9057164 1.3959976)
376194047,1.4064775,103.8977348,376194047,traffic_signals,POINT (103.8977348 1.4064775)
6790779908,1.4030778,103.9030476,6790779908,traffic_signals,POINT (103.9030476 1.4030778)
4005057544,1.4077731,103.8985127,4005057544,,POINT (103.8985127 1.4077731)
4003656720,1.4021809,103.8946566,4003656720,traffic_signals,POINT (103.8946566 1.4021809)
4321715217,1.397088,103.9145249,4321715217,,POINT (103.9145249 1.397088)
4598842390,1.4031587,103.8973564,4598842390,,POINT (103.8973564 1.4031587)
376194074,1.4064641,103.8975106,376194074,traffic_signals,POINT (103.8975106 1.4064641)
4003656731,1.4021934,103.8945668,4003656731,traffic_signals,POINT (103.8945668 1.4021934)
5256737840,1.4075805,103.9038465,5256737840,,POINT (103.9038465 1.4075805)
5256737841,1.4077217,103.9035697,5256737841,,POINT (103.9035697 1.4077217)
5256737842,1.4074402,103.9034021,5256737842,,POINT (103.9034021 1.4074402)
5680854071,1.3986537,103.9155847,5680854071,,POINT (103.9155847 1.3986537)
2274882620,1.4032316,103.9106328,2274882620,,POINT (103.9106328 1.4032316)
2274882621,1.4030193,103.9059567,2274882621,,POINT (103.9059567 1.4030193)
6498001989,1.3980713,103.9057638,6498001989,,POINT (103.9057638 1.3980713)
6498001990,1.3978333,103.9055888,6498001990,,POINT (103.9055888 1.3978333)
5680854086,1.3987042,103.911338,5680854086,,POINT (103.911338 1.3987042)
5680854095,1.4054548,103.9130961,5680854095,,POINT (103.9130961 1.4054548)
5680854098,1.405743,103.9138254,5680854098,,POINT (103.9138254 1.405743)
5680854104,1.396536,103.9164616,5680854104,,POINT (103.9164616 1.396536)
5098730588,1.410055,103.9011901,5098730588,,POINT (103.9011901 1.410055)
5680854109,1.396391,103.9163561,5680854109,,POINT (103.9163561 1.396391)
5556118622,1.4088675,103.9094824,5556118622,,POINT (103.9094824 1.4088675)
5680854112,1.3960981,103.9158903,5680854112,,POINT (103.9158903 1.3960981)
5256475890,1.3982443,103.9053722,5256475890,,POINT (103.9053722 1.3982443)
6958945384,1.4132223,103.9117164,6958945384,,POINT (103.9117164 1.4132223)
5098730602,1.41043,103.9022031,5098730602,,POINT (103.9022031 1.41043)
5098730603,1.4100661,103.9025368,5098730603,,POINT (103.9025368 1.4100661)
5098730604,1.410116,103.9024392,5098730604,,POINT (103.9024392 1.410116)
5098730605,1.4106569,103.9018659,5098730605,,POINT (103.9018659 1.4106569)
5098730618,1.4104756,103.9005239,5098730618,,POINT (103.9005239 1.4104756)
4702860411,1.4127017,103.9080376,4702860411,,POINT (103.9080376 1.4127017)
5098730620,1.4103821,103.9004677,5098730620,,POINT (103.9004677 1.4103821)
4702860413,1.4129296,103.9081153,4702860413,,POINT (103.9081153 1.4129296)
368931966,1.4148607,103.9044888,368931966,,POINT (103.9044888 1.4148607)
5098730619,1.4108013,103.9007199,5098730619,,POINT (103.9007199 1.4108013)
4702860420,1.4137126,103.9082307,4702860420,,POINT (103.9082307 1.4137126)
368931974,1.4166401,103.9054064,368931974,,POINT (103.9054064 1.4166401)
4702860425,1.4120099,103.9076915,4702860425,,POINT (103.9076915 1.4120099)
3058336928,1.4100658,103.9052272,3058336928,crossing,POINT (103.9052272 1.4100658)
3058336929,1.4110855,103.9058167,3058336929,,POINT (103.9058167 1.4110855)
5177279650,1.4026469,103.9038204,5177279650,,POINT (103.9038204 1.4026469)
7229641891,1.398868,103.9180706,7229641891,,POINT (103.9180706 1.398868)
5177279656,1.4023108,103.9072297,5177279656,,POINT (103.9072297 1.4023108)
5177279657,1.4024232,103.9073076,5177279657,,POINT (103.9073076 1.4024232)
5177279658,1.4024687,103.9072441,5177279658,,POINT (103.9072441 1.4024687)
5177279659,1.4023613,103.9071575,5177279659,,POINT (103.9071575 1.4023613)
5177279660,1.4022089,103.907607,5177279660,,POINT (103.907607 1.4022089)
5256742059,1.4087668,103.9020851,5256742059,,POINT (103.9020851 1.4087668)
6532048046,1.3960727,103.9112497,6532048046,,POINT (103.9112497 1.3960727)
5256742063,1.4086997,103.9019302,5256742063,,POINT (103.9019302 1.4086997)
6532048047,1.3963358,103.9109042,6532048047,,POINT (103.9109042 1.3963358)
3049051305,1.4062736,103.9070096,3049051305,,POINT (103.9070096 1.4062736)
3049051306,1.4061696,103.9068357,3049051306,,POINT (103.9068357 1.4061696)
5256742068,1.408532,103.901851,5256742068,,POINT (103.901851 1.408532)
5177279669,1.4028802,103.908157,5177279669,,POINT (103.908157 1.4028802)
5177279670,1.4037785,103.9068835,5177279670,,POINT (103.9068835 1.4037785)
5177279672,1.4046234,103.9073154,5177279672,,POINT (103.9073154 1.4046234)
2274882750,1.4031212,103.9113762,2274882750,,POINT (103.9113762 1.4031212)
5256549569,1.4007018,103.904198,5256549569,turning_loop,POINT (103.904198 1.4007018)
5256549570,1.4005336,103.9041209,5256549570,,POINT (103.9041209 1.4005336)
5256475860,1.4017998,103.9050195,5256475860,,POINT (103.9050195 1.4017998)
5256475861,1.4016111,103.9049139,5256475861,,POINT (103.9049139 1.4016111)
5256475862,1.4019193,103.9056428,5256475862,,POINT (103.9056428 1.4019193)
3048764633,1.3972153,103.9122452,3048764633,,POINT (103.9122452 1.3972153)
5218833629,1.4061251,103.9069027,5218833629,,POINT (103.9069027 1.4061251)
3048764638,1.397295,103.9123004,3048764638,,POINT (103.9123004 1.397295)
5218833630,1.4105057,103.9043767,5218833630,,POINT (103.9043767 1.4105057)
5218833632,1.4106118,103.9047746,5218833632,,POINT (103.9047746 1.4106118)
5256475872,1.4017789,103.905592,5256475872,,POINT (103.905592 1.4017789)
5256475873,1.4028925,103.9045554,5256475873,,POINT (103.9045554 1.4028925)
3048764642,1.3977738,103.9120935,3048764642,,POINT (103.9120935 1.3977738)
5256475874,1.4030105,103.9046346,5256475874,,POINT (103.9046346 1.4030105)
5218833631,1.4106321,103.9044448,5218833631,,POINT (103.9044448 1.4106321)
5218833634,1.4106698,103.9044044,5218833634,,POINT (103.9044044 1.4106698)
5218821351,1.417336,103.9061618,5218821351,,POINT (103.9061618 1.417336)
3905778919,1.4115093,103.8981571,3905778919,traffic_signals,POINT (103.8981571 1.4115093)
3905778920,1.4114035,103.8981028,3905778920,traffic_signals,POINT (103.8981028 1.4114035)
4992914664,1.4123143,103.9075816,4992914664,,POINT (103.9075816 1.4123143)
5218821355,1.4173752,103.9057151,5218821355,,POINT (103.9057151 1.4173752)
5218821356,1.417418,103.906307,5218821356,,POINT (103.906307 1.417418)
3905778922,1.4066191,103.895311,3905778922,traffic_signals,POINT (103.895311 1.4066191)
3905778923,1.4036059,103.894827,3905778923,traffic_signals,POINT (103.894827 1.4036059)
5218833639,1.4107259,103.9045606,5218833639,,POINT (103.9045606 1.4107259)
5218821360,1.4170808,103.906349,5218821360,,POINT (103.906349 1.4170808)
5218833646,1.4106511,103.9026301,5218833646,,POINT (103.9026301 1.4106511)
5218821362,1.4181046,103.906489,5218821362,,POINT (103.906489 1.4181046)
5218833647,1.4104129,103.9024679,5218833647,,POINT (103.9024679 1.4104129)
5218833648,1.4102717,103.9026449,5218833648,,POINT (103.9026449 1.4102717)
5256475889,1.4031341,103.9053986,5256475889,,POINT (103.9053986 1.4031341)
5218821366,1.4185359,103.9064074,5218821366,,POINT (103.9064074 1.4185359)
